phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6653984,in-call,1568,31.456406505,34.4204930719
050-9908594,in-call,99,31.4343562938,34.3863252806
050-3233427,out-call,115,31.4637818465,34.4203391953
050-7160100,in-call,72,31.4014483949,34.3717084411
050-6103510,out-call,490,31.4516022166,34.41984276
050-2204656,in-call,99,31.4672449188,34.4362546193
050-8500837,in-call,23,31.4645698438,34.4187666206
050-9445851,out-call,118,31.4687893882,34.4029168083
050-6763199,in-call,23,31.4389602475,34.3860186418
050-9827622,in-call,19,31.4665686705,34.4266018041
050-1492683,out-call,2870,31.4589412992,34.40870506
050-6553909,in-call,3365,31.4030115818,34.3673775023
