phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6773201,in-call,52,31.4041016115,34.3705802642
050-3726820,out-call,836,31.4636593878,34.4155529803
050-7479208,out-call,1950,31.4152009394,34.3732247654
050-2779672,out-call,3574,31.4549265775,34.4234124528
050-2034874,in-call,97,31.4885856577,34.4488158337
050-5379549,out-call,1788,31.4191146131,34.3682666644
050-5452401,out-call,1233,31.4608159264,34.4284421831
050-6379147,out-call,331,31.4736380577,34.4429667223
050-8999773,in-call,116,31.3962183231,34.3519699686
050-5779755,out-call,12,31.437978779,34.4137717434
050-2331560,in-call,558,31.4564485984,34.3900531874
050-4116909,in-call,3156,31.4648948084,34.4228465515
050-3210643,in-call,39,31.4743509373,34.4375978216
050-6523939,out-call,2560,31.4561147189,34.4232802807
