phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3079533,out-call,452,31.4788264753,34.4272652061
050-9291173,in-call,19,31.4634009541,34.4193245409
050-8963809,in-call,75,31.458571986,34.3966786017
050-2186893,in-call,655,31.4843724602,34.4509531536
050-9162025,out-call,96,31.496841045,34.4644154139
050-6108333,out-call,1717,31.44361708,34.4145379357
050-2765645,out-call,101,31.4665789357,34.4035634993
050-9329135,out-call,70,31.4587385515,34.4221772351
050-4746821,out-call,105,31.4757905443,34.4258416547
050-8503754,in-call,2969,31.4107007291,34.366487695
050-5053766,out-call,1327,31.4555019433,34.43368943
050-1442179,out-call,58,31.3759686552,34.3300960817
050-1072144,out-call,50,31.4759128207,34.4404684859
050-4549536,in-call,35,31.4113670925,34.3712186052
050-1184648,in-call,67,31.4713206945,34.4375836174
