phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4981338,out-call,3353,31.4436259822,34.4133619643
050-3057153,in-call,119,31.4818755049,34.4380888319
050-2992166,out-call,106,31.4787156236,34.4354459906
050-2917394,out-call,30,31.3952015756,34.3384449758
050-8976653,in-call,3061,31.4741415245,34.4419162799
050-8791138,in-call,1919,31.452110462,34.4140305824
050-2529662,in-call,70,31.4649364291,34.4230135258
050-5538772,out-call,72,31.4435155705,34.3881350064
050-1116420,out-call,2700,31.4343761124,34.3865806141
050-7676746,out-call,114,31.4986355907,34.459047539
