phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8995757,in-call,2504,31.4751658411,34.4307461708
050-3441224,out-call,3580,31.4433547256,34.42009203
050-3523270,in-call,2024,31.4328632078,34.386370289
050-7937736,in-call,36,31.4603801358,34.4337511737
050-4021241,out-call,18,31.3776207035,34.3270578354
050-3449942,out-call,37,31.4094324595,34.3767508163
050-7540728,out-call,1039,31.4378241925,34.3846328152
050-9370055,out-call,1924,31.4588018273,34.4073392591
050-6253653,in-call,20,31.4568303869,34.4289387334
050-7217778,in-call,578,31.4760281232,34.4242131305
