phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6865414,in-call,1396,31.4947488772,34.4660401042
050-1749652,out-call,3241,31.409148782,34.3727662031
050-8819171,out-call,98,31.4649313189,34.4233249471
050-6056277,out-call,27,31.4582449462,34.4151136459
050-3361422,out-call,62,31.4874216063,34.4379888242
050-9829636,in-call,15,31.4855711611,34.4511883717
050-6226210,out-call,18,31.4406550787,34.4127199193
050-3105710,in-call,326,31.4637818465,34.4203391953
050-1438732,in-call,39,31.4591190001,34.4086305096
050-5929631,out-call,76,31.4929207075,34.4483346972
050-7551503,out-call,133,31.4586510874,34.3981592346
050-6017409,in-call,1805,31.4370237445,34.4153312545
050-5108605,in-call,424,31.4507692541,34.4299284125
050-6131350,in-call,2669,31.398197516,34.3381763635
050-9736477,in-call,106,31.4545708516,34.4215597608
