phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3615111,in-call,159,31.4645091024,34.4358113612
050-3102985,in-call,21,31.4406515054,34.4182394257
050-7755357,out-call,41,31.422537047,34.3627287909
050-7740776,out-call,51,31.3748637314,34.3424631691
050-4408571,in-call,1240,31.3819018853,34.3516975237
050-4038341,in-call,55,31.370200411,34.32458523
050-5029624,in-call,489,31.4722191865,34.4395467345
050-9927964,in-call,1649,31.4443278142,34.411670786
050-2670167,out-call,69,31.4505479363,34.417222674
050-7965555,out-call,57,31.3744801863,34.3349152657
050-1556517,out-call,696,31.4045182529,34.3726870795
050-3768472,out-call,25,31.4493685079,34.4126496315
