phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8294545,out-call,1166,31.4671155582,34.4426953891
050-5701851,in-call,1346,31.4618585679,34.4069199481
050-6006170,out-call,3541,31.467123119,34.431897416
050-2227783,out-call,60,31.4042330273,34.3670854073
050-3944090,in-call,2492,31.4574819666,34.4197959267
050-7386512,in-call,114,31.4110866374,34.3738252117
050-3427697,out-call,60,31.4291176397,34.418843157
050-8177946,in-call,110,31.4614928195,34.4262939537
050-1573249,out-call,1847,31.450049612,34.411394682
050-2380288,out-call,3045,31.4489751477,34.4094207303
050-2778831,in-call,104,31.4497689549,34.4190069498
050-5796444,out-call,17,31.4510856116,34.4097016143
050-6229926,out-call,662,31.4490057709,34.4151576669
050-9762792,in-call,39,31.4726946178,34.4401864084
050-2235874,out-call,2381,31.4136725211,34.3974603261
