phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7575404,in-call,17,31.4364202642,34.4221268246
050-4976813,out-call,2340,31.4492479872,34.409418936
050-9702466,in-call,27,31.4514453531,34.417291104
050-2596194,out-call,2477,31.4743509373,34.4375978216
050-4348733,out-call,60,31.4726832082,34.4327523352
050-1754277,out-call,117,31.4471614016,34.3888992456
050-5137989,out-call,26,31.4601634808,34.4091746294
050-6553350,in-call,3136,31.4469500703,34.4173299756
050-7471205,in-call,88,31.4570486964,34.4316208801
050-1053760,out-call,89,31.4636618738,34.4178019602
