phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8927606,in-call,85,31.4119752429,34.3716229699
050-1137992,out-call,117,31.3963533475,34.3480888015
050-8594746,out-call,87,31.3740133225,34.3402241536
050-3712900,out-call,2639,31.393896672,34.3433338668
050-9004716,in-call,1612,31.4732435139,34.4294301072
050-9910185,in-call,98,31.4495430978,34.4219857158
050-7133145,in-call,100,31.4524312993,34.4111093045
050-6026621,out-call,879,31.4574834208,34.4220582875
050-9891756,in-call,320,31.4656664055,34.4344228255
050-1560748,out-call,13,31.4720565134,34.4253308709
050-5254584,in-call,221,31.4608715443,34.4159737171
050-5494166,out-call,2261,31.4540998104,34.4270512393
050-4967250,out-call,75,31.4591148274,34.4077411583
050-8237812,in-call,1314,31.4670045529,34.4352293083
050-8279592,in-call,3327,31.4969101485,34.4583515828
