phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3893008,in-call,55,31.4681883515,34.4482014016
050-9402558,in-call,106,31.4789470456,34.4365685785
050-9922659,in-call,864,31.4507692541,34.4299284125
050-6788865,out-call,97,31.4257329432,34.3961510153
050-7337979,in-call,1273,31.4314731414,34.3784567979
050-1104859,in-call,2501,31.4050085367,34.3738033499
050-5907873,out-call,1406,31.4739720055,34.4118827883
050-1540156,in-call,78,31.470968707,34.4289534532
050-2848278,in-call,72,31.4844061684,34.4583070165
050-9223877,in-call,52,31.4701592612,34.4241542024
