phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1089913,out-call,36,31.4321189152,34.4009846226
050-8135891,in-call,903,31.4137680133,34.3675005404
050-7763720,out-call,61,31.4381298121,34.4037566023
050-6038853,in-call,29,31.425519302,34.3964104256
050-3287619,in-call,1998,31.3943355,34.3640404993
050-9721779,out-call,27,31.4241467219,34.3820962251
050-2577410,out-call,106,31.4174401811,34.3633154197
050-6699661,in-call,50,31.3776834226,34.3407654637
050-5032079,in-call,1605,31.4101802948,34.3687502178
050-2276677,out-call,3482,31.4629763374,34.4345974942
