phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4694113,out-call,24,31.4750206819,34.4618133475
050-4418870,out-call,2478,31.4720574644,34.4318496492
050-8705876,in-call,21,31.3836244866,34.3435224794
050-9296427,out-call,19,31.4611345572,34.4276599354
050-9431338,in-call,17,31.4600013074,34.4131096046
050-3439120,out-call,2322,31.4672529567,34.4358165784
050-1176710,in-call,1450,31.4012603487,34.3688033771
050-4621138,out-call,2797,31.4569768974,34.4087521158
050-4071684,in-call,1530,31.4447702363,34.3911987043
050-6185952,in-call,82,31.4837347934,34.4534581254
050-4931200,in-call,3145,31.4513034483,34.4151688474
