phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8899544,out-call,56,31.4523781738,34.411555886
050-3535908,in-call,115,31.4720674366,34.4455291764
050-7693494,out-call,3016,31.3929267132,34.3488556283
050-3711974,out-call,35,31.3851320866,34.350302551
050-7296288,out-call,1495,31.4644723209,34.4222838808
050-9513164,out-call,81,31.4368986528,34.3883951596
050-5772600,in-call,28,31.4482136901,34.3864572468
050-7876530,out-call,1190,31.4351435636,34.4128891933
050-3212309,in-call,10,31.4038859066,34.3662881844
050-5032803,out-call,2639,31.4667340837,34.41571612
050-8452551,out-call,16,31.4760482195,34.4439069978
050-9819963,in-call,82,31.4483837162,34.410734011
050-7752443,in-call,48,31.382909555,34.3508885404
050-1260618,out-call,20,31.4173677607,34.3635157979
