phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6779955,in-call,103,31.4760482195,34.4439069978
050-5896911,in-call,102,31.4077805757,34.3703396697
050-8594631,out-call,58,31.4607018996,34.4245466008
050-6088709,in-call,322,31.4230204576,34.3664219791
050-5691362,in-call,112,31.4680503002,34.4228187196
050-1008945,in-call,2408,31.4450904119,34.413063428
050-2749513,out-call,2851,31.4370623027,34.4162561608
050-7030061,out-call,66,31.4436661271,34.4155319331
050-8933914,in-call,74,31.4585457034,34.4351360036
050-4732121,in-call,50,31.4833230677,34.4324186827
050-3640546,out-call,100,31.4426818005,34.4135096222
050-5766669,out-call,2026,31.4737074215,34.4247243424
050-4421716,in-call,3455,31.4592988864,34.4148799554
