phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9413930,out-call,45,31.4656641249,34.4253946399
050-6996123,in-call,99,31.4655399557,34.4283228483
050-9607412,in-call,1576,31.3851320866,34.350302551
050-7116538,out-call,2932,31.451720234,34.4112509531
050-6231406,in-call,1055,31.4369792661,34.407300094
050-9868397,out-call,719,31.4733130493,34.4363330356
050-1344323,out-call,3111,31.4868214273,34.4455014181
050-9938688,out-call,2979,31.4454714542,34.3763129946
050-2731555,in-call,12,31.4560494575,34.3964324711
050-2352279,out-call,1260,31.440316631,34.4175561366
050-7460690,in-call,237,31.3966859363,34.3536635998
050-2302902,in-call,2116,31.4801594329,34.4493537253
050-7993593,in-call,3096,31.3943791221,34.3663240903
