phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3425611,in-call,44,31.4362510057,34.3831710374
050-8650955,in-call,29,31.4621326068,34.4155113862
050-7105945,out-call,116,31.4607232976,34.4076753855
050-3501386,out-call,2378,31.3868115122,34.3397560616
050-5024181,in-call,85,31.4990956607,34.4711011725
050-8212828,in-call,3278,31.4493340104,34.4117019279
050-8110478,out-call,2791,31.4614434672,34.4314566369
050-1321391,out-call,88,31.4410681672,34.4212649434
050-8147731,out-call,2487,31.4573299433,34.4226910154
050-4244263,out-call,85,31.4351435636,34.4128891933
050-2561967,out-call,608,31.4735526734,34.4163213441
050-2067266,in-call,74,31.4787156236,34.4354459906
050-7858023,out-call,2560,31.3896478709,34.3518776287
050-8254356,in-call,334,31.4476497758,34.4100896103
