phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5003112,in-call,47,31.4075398817,34.384961288
050-4996695,in-call,3508,31.4605957338,34.4184219052
050-6830708,in-call,94,31.4122669935,34.3674592315
050-5454453,in-call,671,31.4713666658,34.4375037295
050-8776456,in-call,1775,31.4646345859,34.4301524635
050-4898892,out-call,118,31.4093868218,34.3707090685
050-8527244,in-call,1400,31.4653794475,34.4206025043
050-3340500,out-call,114,31.4409868515,34.3896350715
050-5196874,in-call,30,31.452110462,34.4140305824
050-4029896,out-call,894,31.4620124154,34.4336684708
050-5757920,in-call,106,31.4669049388,34.4158006195
050-4904056,in-call,3524,31.5014182407,34.4667219687
050-4043950,in-call,29,31.4676979074,34.4044812239
050-4550226,in-call,1804,31.3851320866,34.350302551
050-3375051,in-call,3428,31.4606968676,34.420696451
