phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4171669,in-call,74,31.4595491566,34.4312161001
050-2034406,in-call,2369,31.4477284919,34.4105705491
050-4217882,out-call,62,31.438960629,34.4227703947
050-2559546,in-call,247,31.4576173223,34.4343655993
050-8065468,out-call,94,31.4728716814,34.4450645104
050-1629130,out-call,55,31.482172028,34.4403369406
050-9657166,out-call,584,31.419487532,34.3603406838
050-2413894,in-call,92,31.404626619,34.3693541497
050-4721912,out-call,3508,31.4713666658,34.4375037295
050-6074411,in-call,242,31.4796846252,34.4399917651
