phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4493503,out-call,2434,31.4560544416,34.4347876112
050-6333076,out-call,108,31.4742550716,34.4362225608
050-4482132,out-call,91,31.457013725,34.4309795339
050-6103808,in-call,48,31.4749244111,34.4398650905
050-2848082,out-call,752,31.4591148274,34.4077411583
050-5004519,in-call,23,31.4955484426,34.4502712782
050-3415262,in-call,43,31.4461072523,34.4156410128
050-6710700,out-call,43,31.3933863219,34.3425110257
050-8150629,out-call,93,31.4565631425,34.4205545606
050-8870680,out-call,34,31.4759180048,34.4386851205
050-2854830,in-call,3297,31.3922264254,34.3440613795
050-5470754,out-call,472,31.3931113339,34.3475566001
