phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4545546,in-call,2719,31.4143059262,34.3742208162
050-8758110,in-call,1081,31.4871948025,34.4520676436
050-5016859,in-call,90,31.4462694041,34.4153273898
050-2764921,in-call,14,31.4520363095,34.4222165342
050-8294014,out-call,111,31.4533939085,34.4155028587
050-4552933,in-call,18,31.463467231,34.4394066945
050-8560262,in-call,2001,31.4827796585,34.4356883467
050-2692559,in-call,21,31.4520908046,34.4252686597
050-4112538,out-call,771,31.4362196839,34.3854789373
050-4020870,out-call,86,31.4513050929,34.4329319798
050-1843410,in-call,22,31.4516121205,34.3934617056
050-5891653,out-call,2174,31.4695977844,34.4395341711
050-7394743,in-call,3502,31.4521090598,34.3935000358
050-2742265,in-call,105,31.4600794823,34.4092797364
050-5276973,in-call,78,31.4563172342,34.3968833647
