phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3085852,out-call,75,31.4239299264,34.3832579748
050-1602662,out-call,61,31.4358984008,34.4077869596
050-7231287,out-call,487,31.4656383869,34.4456726482
050-2809609,in-call,70,31.3931113339,34.3475566001
050-5915626,out-call,2016,31.4034688255,34.3655630503
050-9433928,in-call,529,31.4381916104,34.3853631677
050-7321994,out-call,984,31.4264087607,34.3975463643
050-7110315,out-call,20,31.4261346663,34.3941900341
050-2845613,out-call,81,31.4302160254,34.4021070565
050-6575793,out-call,110,31.4689140199,34.4207482145
050-7451775,out-call,2710,31.4509979795,34.4133352017
