phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8939782,out-call,1494,31.4764642686,34.4331414342
050-9350989,out-call,37,31.4629601198,34.4367485534
050-2284797,out-call,113,31.4497456932,34.3871621111
050-8171096,out-call,3330,31.4723640387,34.4322625167
050-5288045,out-call,3578,31.4520931843,34.4180418999
050-1830338,out-call,20,31.4169625325,34.3699666484
050-9730282,out-call,2500,31.441975926,34.4306675862
050-8686248,in-call,108,31.4718067101,34.4185997054
050-3853911,out-call,519,31.4785766596,34.4390004834
050-1435022,in-call,1528,31.4490581507,34.4315900331
050-2637051,in-call,33,31.4421495254,34.4195636994
050-8324917,in-call,2923,31.4327572326,34.4051511491
