phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2103041,out-call,74,31.4148757314,34.3658454271
050-3490144,in-call,100,31.4745619346,34.424889056
050-6035296,in-call,3078,31.4546906285,34.3972240901
050-1869298,in-call,1415,31.4671784315,34.4293189205
050-7242079,out-call,3026,31.4596330148,34.4216669942
050-4453139,out-call,43,31.4407123865,34.4109068075
050-8962325,out-call,2105,31.4839692301,34.4470652742
050-5391871,in-call,15,31.4437283665,34.3908680286
050-9313157,out-call,134,31.4144094958,34.3732608314
050-6497051,out-call,2453,31.4556107997,34.4193679069
050-5657055,in-call,63,31.4607451322,34.4159229625
050-1812559,out-call,114,31.4592312397,34.4214330822
050-6870726,out-call,2433,31.440316631,34.4175561366
050-8518870,in-call,14,31.4365228188,34.3845756804
050-9074445,out-call,65,31.4570740793,34.4219088447
