phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2939745,in-call,104,31.4800162252,34.4437385891
050-8094819,in-call,53,31.4823763709,34.4382790856
050-2749293,in-call,72,31.4544152322,34.3878857332
050-3745223,in-call,91,31.3863470822,34.3359133892
050-7813220,out-call,66,31.3713137169,34.3341686123
050-5084311,in-call,1532,31.4592312397,34.4214330822
050-5143895,in-call,3122,31.449202891,34.41424247
050-2349582,in-call,25,31.4874433996,34.4482799872
050-3819976,out-call,2567,31.4838993567,34.4468827832
050-9115750,out-call,20,31.4554203174,34.4418559422
050-6760127,out-call,1614,31.406901289,34.3711829403
050-3591215,out-call,47,31.4887777718,34.4691165734
050-4349017,out-call,49,31.4079059052,34.3675152183
050-9033040,in-call,98,31.4077805757,34.3703396697
050-4780195,in-call,14,31.4906266893,34.4518966143
