phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6826974,in-call,2820,31.4162740981,34.3696218053
050-3673417,in-call,11,31.468210852,34.4169533727
050-8035322,out-call,193,31.4148309985,34.371571824
050-7058706,in-call,2132,31.4545542565,34.4116130094
050-3744206,in-call,1591,31.4603870402,34.4261706568
050-9638411,out-call,1505,31.4362510057,34.3831710374
050-7476977,out-call,3561,31.4100468838,34.3822876536
050-5663362,out-call,1629,31.4688970735,34.4161360737
050-8141062,out-call,2723,31.4802404754,34.4556009069
050-7309992,out-call,1382,31.4606587994,34.4105023689
050-7802565,out-call,97,31.4471614016,34.3888992456
050-8620678,in-call,17,31.4620726106,34.4117632822
050-1011758,in-call,2770,31.4608380672,34.4225476157
050-7368779,out-call,30,31.4422606239,34.3901518847
