phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4664725,out-call,716,31.4674085908,34.4312661706
050-6451418,out-call,40,31.4555615497,34.4190317725
050-3117041,in-call,1966,31.4626477346,34.4283456456
050-8985705,in-call,1424,31.4604847284,34.4358425676
050-9471378,in-call,2642,31.450515615,34.4213783805
050-8485174,out-call,33,31.4510856116,34.4097016143
050-7034133,out-call,3213,31.4569768974,34.4087521158
050-3639545,in-call,1191,31.4702576463,34.4310856487
050-9869487,out-call,382,31.4386164116,34.3876718497
050-7101564,in-call,16,31.4602145644,34.4176654625
050-9289005,in-call,2043,31.4285367521,34.4117588614
050-2614809,out-call,605,31.4435614931,34.3871035186
050-1744363,in-call,573,31.4398895008,34.4124118716
050-9149749,out-call,83,31.4534598286,34.4140449865
050-2110284,out-call,3231,31.4773771946,34.437226227
