phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5049501,in-call,79,31.4570740793,34.4219088447
050-5210535,out-call,25,31.4603717138,34.4216182076
050-8091124,in-call,105,31.408966348,34.3714203459
050-9658050,out-call,3504,31.4552667738,34.4187344482
050-7217019,in-call,1399,31.4569438727,34.401619848
050-8924582,out-call,2578,31.4888401061,34.4599063483
050-2444188,out-call,83,31.4514690949,34.4243429655
050-4651497,out-call,73,31.4640866103,34.4215896573
050-8634320,out-call,15,31.4710306378,34.4373176157
050-7347247,out-call,1128,31.4607451322,34.4159229625
050-3409106,out-call,3598,31.3850234337,34.3398663893
