phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9249172,in-call,111,31.4443278142,34.411670786
050-8421572,out-call,2979,31.4708936187,34.4248203419
050-2781411,out-call,626,31.4745906425,34.4270314708
050-9211147,out-call,308,31.4560168339,34.4033775808
050-9601569,out-call,2751,31.4144094958,34.3732608314
050-3176647,in-call,96,31.4727816093,34.431132617
050-8260503,in-call,2036,31.4328632078,34.386370289
050-6129534,in-call,1103,31.4606168039,34.4193484278
050-1673101,in-call,66,31.4419392949,34.4178041627
050-9324271,in-call,3483,31.4483928668,34.4217106729
