phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2630067,in-call,1818,31.4503876078,34.4134649018
050-2388018,out-call,39,31.4469681419,34.4149289186
050-3809115,out-call,13,31.4180060969,34.3685124516
050-3435089,out-call,2097,31.4016608221,34.3680082565
050-1092614,out-call,96,31.4807435226,34.4451840038
050-7142735,out-call,33,31.4650275465,34.436264348
050-4913594,out-call,63,31.4729712758,34.4360199676
050-6880773,in-call,118,31.46539232,34.4406436849
050-9465942,out-call,714,31.451729874,34.3862899183
050-8083061,in-call,12,31.4807435226,34.4451840038
050-2843913,out-call,1474,31.4475585857,34.4191477948
050-3334250,in-call,610,31.4110801848,34.3717996317
050-5825931,out-call,41,31.4569597751,34.426642922
050-9951626,out-call,2045,31.4286650518,34.4122904783
