phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1764090,out-call,90,31.4839692301,34.4470652742
050-4632820,in-call,2259,31.4537867155,34.4299099438
050-7216697,out-call,109,31.4564244162,34.4086035671
050-1065035,in-call,2314,31.4067114668,34.3448400634
050-3091926,in-call,28,31.4524326353,34.4227144306
050-5386227,out-call,23,31.4428075715,34.4229481085
050-3435264,out-call,2458,31.4681101719,34.4243052261
050-5616891,in-call,44,31.4477040406,34.4101418345
050-1296263,out-call,2973,31.4401450294,34.3924710523
050-5975367,out-call,1702,31.4562109097,34.4296564321
050-7025549,in-call,56,31.4575937079,34.4337464224
050-7420573,in-call,83,31.4607602544,34.4081270285
050-1910865,in-call,73,31.4618859283,34.4204328208
