phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9309172,in-call,25,31.4143059262,34.3742208162
050-7270001,in-call,80,31.434877635,34.4133135611
050-3740424,in-call,1614,31.4176657352,34.3669380423
050-1937418,in-call,105,31.441424977,34.3915680729
050-2196088,out-call,34,31.4411644471,34.4137491728
050-4284183,in-call,44,31.4568618145,34.4171850654
050-6027159,out-call,2897,31.465849693,34.4373106529
050-3664742,out-call,2402,31.4622267086,34.4218161506
050-4180282,out-call,112,31.4078463578,34.369570861
050-9076542,in-call,1380,31.4570740793,34.4219088447
050-3374087,in-call,1848,31.4626477346,34.4283456456
050-9114679,in-call,45,31.4582032331,34.4219201809
