phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6702267,out-call,86,31.4576716896,34.4293196467
050-6740970,in-call,44,31.4641814641,34.4141034939
050-4143872,out-call,1379,31.4480980345,34.384329873
050-2214661,in-call,100,31.4080836701,34.3695119274
050-5327017,in-call,12,31.4529103848,34.4299450109
050-1090166,out-call,17,31.4665325384,34.4287534473
050-1674851,in-call,1860,31.458600633,34.4246252105
050-3625546,in-call,76,31.4076998047,34.3772056976
050-9684546,in-call,49,31.4617945357,34.4170013518
050-9762746,in-call,2525,31.4421375011,34.4100693258
050-3829303,in-call,1457,31.4620033408,34.4146834776
