phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6243872,out-call,77,31.4362901887,34.3850801602
050-6343115,in-call,35,31.4745619346,34.424889056
050-9009670,out-call,1438,31.4593341744,34.4039241958
050-5716330,in-call,23,31.4483752117,34.3860904095
050-2945177,in-call,15,31.4375778135,34.387031074
050-7717074,in-call,118,31.4729712758,34.4360199676
050-6524635,out-call,118,31.456201745,34.4347320478
050-3222511,out-call,3291,31.4589300877,34.413355973
050-1756591,out-call,78,31.4616095377,34.4302013809
050-5750740,in-call,94,31.4788763129,34.4317137201
050-7500671,in-call,3006,31.4572861792,34.4147261277
050-3659226,out-call,118,31.4664662402,34.4317588847
050-5748940,in-call,2656,31.4821516606,34.4281325144
050-1359825,in-call,2565,31.450130072,34.4157747359
050-7231519,in-call,23,31.477900145,34.4379201979
