phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5268030,in-call,1591,31.4666521261,34.4127205101
050-9269656,in-call,2204,31.4757337532,34.4433054002
050-8069520,in-call,30,31.493782536,34.467954757
050-4627582,out-call,933,31.4858810031,34.4471384127
050-5867459,out-call,2864,31.4595837945,34.4177424413
050-8730622,in-call,40,31.479035083,34.4210583502
050-9026521,in-call,17,31.4476497758,34.4100896103
050-8186975,in-call,73,31.4390104798,34.389689077
050-4908969,out-call,1683,31.4489751477,34.4094207303
050-3652925,out-call,3285,31.4544152322,34.3878857332
050-9580921,in-call,3332,31.4671784315,34.4293189205
050-6576149,in-call,2889,31.4743491469,34.4335537204
050-2472631,in-call,72,31.4490057709,34.4151576669
