phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4929533,out-call,1369,31.4597638457,34.4234097505
050-9141878,out-call,60,31.4601009473,34.4252745002
050-7098488,in-call,111,31.4197599617,34.3697861143
050-9922648,out-call,112,31.4589300877,34.413355973
050-3461509,out-call,18,31.4427556522,34.4123293605
050-9607475,in-call,2962,31.4503163262,34.4142343565
050-4158606,out-call,452,31.4733277982,34.4646399179
050-4611984,out-call,2370,31.4401766802,34.3870450924
050-8815711,in-call,3291,31.4986355907,34.459047539
050-1521368,in-call,22,31.4127765418,34.372936411
