phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9685444,in-call,113,31.44506215,34.3885519283
050-2448046,out-call,2552,31.4101802948,34.3687502178
050-5995519,out-call,611,31.4883615237,34.459111663
050-3262565,in-call,712,31.4019426089,34.3689232728
050-4434058,in-call,88,31.4626888602,34.4214682459
050-2075323,out-call,3598,31.383552896,34.3327684958
050-9640648,in-call,3517,31.4558658447,34.4158947471
050-2535361,in-call,114,31.4652067397,34.4319432003
050-3583750,in-call,1478,31.4369144042,34.4128667337
050-5832101,in-call,16,31.4368986528,34.3883951596
