phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1837722,in-call,1558,31.4383538914,34.390182563
050-2580342,out-call,30,31.4565746793,34.4162119077
050-1629407,out-call,1780,31.4163864896,34.3628368559
050-1056850,in-call,1087,31.4655399557,34.4283228483
050-2229160,out-call,1137,31.4794465768,34.4557834567
050-9083376,in-call,335,31.4640566153,34.4191282777
050-9318743,in-call,2737,31.4707072749,34.4360829169
050-1348069,out-call,69,31.45646867,34.4124555488
050-9306091,out-call,114,31.4561545503,34.4191888413
050-7595888,out-call,1528,31.4825380585,34.4452705357
050-4630707,out-call,2630,31.4687157243,34.4587331898
050-3062309,in-call,3526,31.4450083629,34.3914056574
