phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3740364,in-call,104,31.4437986739,34.3884287763
050-2313631,in-call,2360,31.4500443577,34.4106075804
050-4777832,in-call,2793,31.4783843338,34.4283116858
050-3385321,out-call,1360,31.4450904119,34.413063428
050-4868661,in-call,3512,31.4598570563,34.40503221
050-3160872,in-call,87,31.391695834,34.3422763449
050-9425591,out-call,83,31.4678441366,34.4324815295
050-8238594,out-call,1240,31.4765382842,34.4317140747
050-5501286,in-call,485,31.4579599928,34.4104635712
050-3118535,in-call,80,31.4721079089,34.436860444
050-3084198,in-call,1291,31.4580278603,34.4161475389
050-4110937,out-call,27,31.4611392716,34.4234805793
050-2843581,out-call,2216,31.4417894514,34.3910759252
050-6623997,out-call,1792,31.4495657031,34.4098815214
050-1081325,in-call,39,31.408966348,34.3714203459
050-5406922,in-call,87,31.4457470154,34.4023217859
