phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2876558,out-call,107,31.4553769399,34.4155192155
050-9056317,in-call,47,31.4458531724,34.4144221978
050-5162454,in-call,60,31.4458689471,34.4191246856
050-1932290,in-call,3241,31.41517641,34.3638453378
050-4762413,in-call,115,31.3865311874,34.325871127
050-6323520,in-call,651,31.4600013074,34.4131096046
050-5298263,in-call,86,31.4125128733,34.3749697024
050-3441790,in-call,83,31.4476071334,34.4199758785
050-5901350,in-call,1580,31.4823665581,34.4681855096
050-2967163,in-call,1873,31.3868115122,34.3397560616
050-8017837,in-call,276,31.4677763547,34.4190050576
050-9086461,in-call,63,31.444584685,34.3909052999
050-5878758,out-call,541,31.4546227694,34.413848848
050-3368748,in-call,734,31.4587385515,34.4221772351
050-4990004,out-call,3570,31.4674850074,34.4375558993
