phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2362957,in-call,586,31.4267253754,34.3833745116
050-7812154,in-call,31,31.432945222,34.3855731757
050-8521727,out-call,24,31.4683421629,34.4294040572
050-1230667,out-call,1346,31.4713851195,34.4227659403
050-7559610,in-call,18,31.4114357312,34.3701679587
050-6403071,out-call,2811,31.4858810031,34.4471384127
050-6958706,out-call,35,31.4566405187,34.4106114174
050-1247136,out-call,23,31.458853362,34.4249640479
050-5543082,out-call,72,31.4619810966,34.4267384961
050-8734975,in-call,645,31.4550476705,34.4177584331
050-2235653,out-call,3282,31.4036212139,34.3898814694
050-2676831,in-call,54,31.4822545891,34.4475991821
050-9999353,in-call,91,31.4979309318,34.4548340836
