phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3938062,in-call,24,31.4650504862,34.4313490425
050-3666787,out-call,10,31.4900344689,34.4602066217
050-9688914,in-call,64,31.4156977238,34.3703840001
050-8410013,in-call,1866,31.4101188788,34.3783558506
050-7719945,in-call,53,31.3794482425,34.3338682211
050-9674725,out-call,3429,31.4491799025,34.4191545064
050-6550509,out-call,44,31.3896033247,34.3521375083
050-6531337,in-call,1314,31.4722191865,34.4395467345
050-5350724,out-call,2020,31.4167882815,34.3710097164
050-9558938,out-call,3276,31.4579629122,34.4027048723
