phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7639702,out-call,10,31.4123664184,34.358678613
050-4604088,in-call,54,31.4595837945,34.4177424413
050-5132093,in-call,318,31.4587627058,34.4156526047
050-8311273,out-call,737,31.42459282,34.3661006437
050-9577142,out-call,2425,31.4726725146,34.4266450864
050-2859886,in-call,3417,31.4751047438,34.4435120603
050-3451081,out-call,84,31.3856095577,34.3523626498
050-8307280,in-call,1617,31.4492474689,34.4121373951
050-1453013,in-call,108,31.3797933199,34.3200448328
050-8638976,out-call,460,31.4626477346,34.4283456456
050-3517552,in-call,79,31.4344409569,34.4137502651
050-4649086,in-call,85,31.4555821179,34.4227737012
050-9896136,in-call,84,31.4591190001,34.4086305096
050-1911980,out-call,1127,31.4502281316,34.409914564
050-5043957,in-call,70,31.4798293215,34.4345755707
