phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4964454,out-call,213,31.3952015756,34.3384449758
050-9983791,out-call,16,31.4857780302,34.4505071091
050-3753927,in-call,89,31.438796514,34.3913725638
050-7431462,in-call,2981,31.3776207035,34.3270578354
050-3297975,in-call,1116,31.441424977,34.3915680729
050-2720043,out-call,3298,31.4497698366,34.4142319991
050-6343697,out-call,37,31.4511113213,34.4327574836
050-9535880,in-call,284,31.4532676239,34.4210022665
050-2971108,out-call,82,31.4619161558,34.4177055854
050-8403326,out-call,65,31.4130203838,34.3680522824
050-6598395,in-call,63,31.449202891,34.41424247
050-1166413,in-call,3434,31.4403303369,34.4226301467
050-5110150,in-call,30,31.4506785837,34.4212510643
