phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5416073,out-call,1519,31.4665561704,34.4099140993
050-9211431,out-call,704,31.4593869583,34.4167808802
050-1001753,out-call,50,31.3841319542,34.3454214962
050-5104401,out-call,33,31.3968057686,34.3663303276
050-9367131,in-call,304,31.3973232735,34.3637541092
050-9061514,in-call,1916,31.4344409569,34.4137502651
050-8387865,out-call,1017,31.4211296112,34.3674513425
050-8681920,in-call,19,31.4483811955,34.4037338055
050-8491183,out-call,1055,31.4537681603,34.4471489365
050-7911964,out-call,95,31.3932378671,34.3631720165
050-2087146,out-call,3498,31.4741415245,34.4419162799
050-1476037,in-call,10,31.3945206647,34.3665293371
050-6337914,in-call,2071,31.4382991973,34.4058086046
