phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4670621,out-call,3300,31.4187917318,34.3704241863
050-1437808,in-call,16,31.4530591774,34.4143754905
050-7127463,in-call,114,31.4608003056,34.4244494818
050-4255343,in-call,93,31.4595491566,34.4312161001
050-7547798,out-call,2376,31.4579599928,34.4104635712
050-2007398,in-call,106,31.465098196,34.4205460031
050-8813740,in-call,3157,31.4153757213,34.3716241802
050-6204270,in-call,1993,31.3909285993,34.3529818997
050-3644813,in-call,2764,31.4596330148,34.4216669942
050-3023887,in-call,104,31.4564802666,34.4230972888
050-8100472,out-call,775,31.4719679733,34.442016477
050-7814740,out-call,2942,31.488467442,34.4577555303
