phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6527098,in-call,1073,31.4534622091,34.4172794175
050-4007981,out-call,3364,31.4220783574,34.3598663774
050-2391838,in-call,119,31.4847115807,34.4399936589
050-3415489,out-call,1524,31.4755655292,34.425891024
050-7869540,out-call,77,31.437978779,34.4137717434
050-4925095,in-call,2891,31.4740223126,34.44216505
050-6015874,out-call,1885,31.4590311507,34.4237851109
050-6760234,in-call,30,31.4554853858,34.4052969887
050-1317540,out-call,114,31.46539232,34.4406436849
050-2375675,out-call,3462,31.4164582266,34.3670051976
050-4385316,in-call,57,31.3856031989,34.3397749851
050-7150511,in-call,2232,31.4450127165,34.4105937168
050-1187327,in-call,3333,31.4422802976,34.4169548265
