phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4476442,in-call,16,31.4664152452,34.4383676069
050-4081960,out-call,1042,31.4395535002,34.3917766427
050-5812952,in-call,1746,31.4555997511,34.418342668
050-7871878,out-call,76,31.3823590451,34.3385153852
050-6211939,out-call,48,31.4112538776,34.3663592944
050-4659502,out-call,87,31.4122489925,34.3904777894
050-3450881,out-call,3142,31.4597845242,34.4249816493
050-7027694,out-call,60,31.4097488164,34.3774150951
050-8535401,out-call,25,31.4504578171,34.4232805659
050-1945543,in-call,587,31.4518681462,34.4110462701
050-2913176,in-call,755,31.4661814809,34.4349723806
050-8803358,out-call,724,31.4597715232,34.4308560636
