phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7248968,out-call,76,31.3952726191,34.3397786409
050-9244069,in-call,48,31.4707072749,34.4360829169
050-2468622,out-call,840,31.4527512276,34.4123798941
050-4853142,out-call,2916,31.3722897055,34.3293571866
050-3933623,in-call,2105,31.45646867,34.4124555488
050-9991282,out-call,56,31.419487532,34.3603406838
050-1282463,in-call,85,31.4488706999,34.4141870567
050-9140172,in-call,102,31.4704620373,34.4391290383
050-8524236,in-call,1480,31.4530690943,34.4269229997
050-6607564,out-call,484,31.4874216063,34.4379888242
050-6966561,in-call,2162,31.4576590182,34.4136145182
050-1935761,in-call,513,31.4685024504,34.4203116071
050-4719351,in-call,64,31.4366480719,34.4152831539
