phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7289073,out-call,104,31.4855828317,34.4487197936
050-3721937,in-call,1710,31.4776558288,34.4415516006
050-3638309,out-call,11,31.4546906285,34.3972240901
050-4909794,in-call,1302,31.4518802193,34.4193164251
050-7788323,in-call,17,31.451916192,34.4285327912
050-7835139,in-call,2119,31.4582032331,34.4219201809
050-5557333,out-call,67,31.4153662754,34.3677567961
050-4345890,out-call,24,31.4064594594,34.368588051
050-8794561,out-call,13,31.463467231,34.4394066945
050-9973848,out-call,3334,31.4646345859,34.4301524635
050-3183132,out-call,1765,31.4041016115,34.3705802642
050-7049480,in-call,39,31.4148309985,34.371571824
050-6828138,in-call,63,31.4153757213,34.3716241802
050-6353864,out-call,66,31.4769985239,34.4481174784
050-5854151,out-call,117,31.3758168104,34.3373225223
