phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1374607,in-call,77,31.41205523,34.3678748972
050-6296696,in-call,1769,31.4624993439,34.4221015243
050-3490537,in-call,2149,31.3850234337,34.3398663893
050-6321746,in-call,84,31.4296478311,34.3612047403
050-1875108,in-call,94,31.4582878747,34.4330951253
050-2745162,in-call,1661,31.465098196,34.4205460031
050-8769490,in-call,78,31.4656383869,34.4456726482
050-5138783,in-call,3163,31.4682047924,34.434118173
050-3019984,in-call,1776,31.4412007568,34.391255202
050-4143872,out-call,1388,31.3987592148,34.373815349
050-3327325,out-call,38,31.4105552451,34.3742425533
050-3184846,in-call,59,31.4579749736,34.4218149338
050-5947856,out-call,812,31.3966859363,34.3536635998
050-1392075,out-call,3194,31.4595902258,34.4247600679
