phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9181826,out-call,46,31.4541733503,34.4285524462
050-7918910,in-call,3045,31.4508804192,34.4151535765
050-7278565,in-call,3183,31.4720428377,34.4413185588
050-4820300,out-call,14,31.4426277634,34.413364828
050-4985784,out-call,96,31.4534622091,34.4172794175
050-7017724,in-call,14,31.4911417075,34.4475043948
050-5602926,out-call,1796,31.4707470433,34.4324593592
050-2554166,out-call,583,31.39332917,34.3646311286
050-2663343,in-call,1190,31.4643768888,34.4188466108
050-3990288,in-call,1952,31.4650406548,34.4203910097
050-8483921,in-call,66,31.4461368217,34.405356355
050-3343415,in-call,2248,31.4712752617,34.4184139103
050-3362214,out-call,3185,31.4130203838,34.3680522824
050-4766161,in-call,54,31.4722948246,34.4338796065
050-9353103,out-call,3206,31.4375924809,34.4073916838
