phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8403283,out-call,10,31.411363375,34.3789157197
050-6750636,in-call,2372,31.442522918,34.4111515383
050-6216017,out-call,2017,31.4899996173,34.4524706678
050-9615081,out-call,3442,31.4847633555,34.447146525
050-8363786,out-call,80,31.4530591774,34.4143754905
050-3021740,in-call,69,31.4614128991,34.42412172
050-5304590,in-call,56,31.4547649692,34.3952528995
050-5599498,in-call,139,31.4720391744,34.437622742
050-3755954,in-call,118,31.4401450294,34.3924710523
050-2479014,in-call,1336,31.4134313155,34.3709256452
050-5308407,in-call,73,31.505823042,34.4552260352
050-5325010,out-call,3424,31.3841319542,34.3454214962
050-9818760,out-call,887,31.4076043737,34.3787623288
050-5007962,in-call,2807,31.4069665646,34.3864137299
