phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1808728,in-call,110,31.4522507915,34.4122515748
050-7390157,out-call,681,31.4660058861,34.4208219891
050-5094846,in-call,43,31.4612318809,34.4215846491
050-6689583,out-call,2290,31.3836244866,34.3435224794
050-4352960,in-call,35,31.4709938759,34.4222232285
050-1307637,in-call,105,31.4481774362,34.4139315542
050-9070938,out-call,16,31.4720428377,34.4413185588
050-9999611,out-call,984,31.4075750075,34.3769454315
050-3777045,out-call,117,31.4540134056,34.4122865684
050-2990080,out-call,36,31.4515613586,34.4088163385
050-1572985,out-call,3222,31.463467231,34.4394066945
050-8713230,in-call,930,31.4691502195,34.4268319213
050-3503245,out-call,52,31.392533422,34.3492050698
050-8626582,in-call,17,31.4699330708,34.4278685791
050-7617436,out-call,54,31.4087284982,34.376783767
