phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7885492,in-call,26,31.4640566153,34.4191282777
050-7023622,in-call,2200,31.4084798647,34.3755120469
050-3749765,out-call,93,31.3963533475,34.3480888015
050-2875024,out-call,57,31.4609950141,34.4039905149
050-9341133,in-call,61,31.4086809828,34.3825201388
050-3534504,in-call,1322,31.4558154275,34.4177321834
050-5053413,out-call,84,31.4569597751,34.426642922
050-9248739,in-call,3151,31.4517481932,34.4104507517
050-4880873,in-call,114,31.4759180048,34.4386851205
050-3577970,out-call,103,31.4540134056,34.4122865684
050-8393772,in-call,100,31.4497953815,34.4094928421
050-9525963,in-call,1163,31.399568208,34.3701761599
