phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5747029,in-call,87,31.4589576352,34.4296106335
050-3224819,in-call,14,31.4533726847,34.4373452702
050-5907618,out-call,115,31.4728399224,34.4238547062
050-8294129,in-call,113,31.4487759679,34.4032599041
050-4375877,out-call,1282,31.4591168909,34.4377022671
050-2587540,out-call,31,31.4447937218,34.3751153298
050-3665057,in-call,18,31.4342849587,34.400616394
050-9668987,out-call,435,31.4364493538,34.4046737428
050-9327581,out-call,1131,31.4482136901,34.3864572468
050-3376468,out-call,84,31.3893992936,34.3371229604
