phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3902277,in-call,2058,31.4476497758,34.4100896103
050-6404338,out-call,1484,31.4522507915,34.4122515748
050-7131649,out-call,101,31.4340575361,34.3864494613
050-5005430,out-call,14,31.4108289223,34.3698901081
050-5597012,in-call,51,31.4542242134,34.4163847008
050-6304717,out-call,99,31.4745933558,34.4457888536
050-7842908,out-call,113,31.438354837,34.3847979181
050-5224301,in-call,1156,31.4710306378,34.4373176157
050-2418227,in-call,589,31.4505655875,34.4180090125
050-9483970,in-call,114,31.4416462802,34.4118444208
050-9868874,out-call,30,31.460527612,34.4355038225
050-3938159,out-call,81,31.477900145,34.4379201979
050-8213813,out-call,120,31.4182880245,34.3656544451
