phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5449211,in-call,114,31.4348514407,34.3990160565
050-6115262,in-call,100,31.3713137169,34.3341686123
050-1703952,in-call,3516,31.4788826921,34.4222524095
050-6906987,in-call,43,31.4720674366,34.4455291764
050-1246477,in-call,2062,31.4558061855,34.4255347444
050-6438522,out-call,70,31.4632696173,34.4280865156
050-3012547,out-call,108,31.4483752117,34.3860904095
050-5207305,in-call,36,31.4541094976,34.4108321679
050-9086589,out-call,76,31.4729955763,34.4404847715
050-8713352,out-call,30,31.4449639121,34.4152602251
