phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4200385,in-call,19,31.4527512276,34.4123798941
050-5508313,in-call,58,31.4164608455,34.3711477453
050-5507497,out-call,89,31.4581827514,34.4224292784
050-3053397,out-call,23,31.4718381075,34.4301420025
050-4613316,in-call,2586,31.4513034483,34.4151688474
050-2114847,in-call,27,31.4617625879,34.4152957159
050-6229561,out-call,28,31.4568005036,34.4364340922
050-9045127,in-call,93,31.4101549423,34.381478588
050-6894018,in-call,106,31.3963533475,34.3480888015
050-7655371,out-call,98,31.4162740981,34.3696218053
050-8056842,in-call,3334,31.4687076199,34.4332575809
050-3352119,in-call,157,31.4744229576,34.4298713634
050-1575336,out-call,231,31.4122489925,34.3904777894
