phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4049475,in-call,3024,31.4590058886,34.4106218599
050-4945353,out-call,853,31.4510043438,34.4149088315
050-5466864,in-call,114,31.4658402222,34.4313032366
050-8482379,in-call,2216,31.4696725838,34.4308557453
050-1951504,in-call,36,31.4670086227,34.4046089922
050-1238717,in-call,994,31.4335367497,34.4074237591
050-8384407,out-call,50,31.4462325833,34.375287977
050-8025532,out-call,64,31.4642390282,34.4268473943
050-1944421,in-call,82,31.4910526003,34.4658507752
050-1667470,in-call,58,31.4601009473,34.4252745002
050-2030407,out-call,36,31.3901026739,34.3402012135
050-3762035,out-call,395,31.4538279025,34.4139408341
050-4367790,out-call,47,31.4453336313,34.3794111705
