phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6354533,in-call,35,31.4346927415,34.4064534277
050-7321053,in-call,91,31.4244897288,34.3819382033
050-1148525,in-call,1199,31.4497689549,34.4190069498
050-5319100,out-call,3070,31.4175399607,34.3733929652
050-5710626,in-call,105,31.4250135758,34.3833825888
050-8928129,out-call,64,31.4639417277,34.4255806458
050-2599874,out-call,1254,31.4657179928,34.4315448753
050-9608430,in-call,103,31.4447937218,34.3751153298
050-7197389,out-call,281,31.4767130625,34.4354140029
050-8024176,in-call,39,31.4699261037,34.4185644006
050-6239188,out-call,99,31.4855422966,34.4568465245
