phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4777222,in-call,42,31.4462694041,34.4153273898
050-1225533,out-call,635,31.432898519,34.3787464338
050-9649013,out-call,80,31.3960832361,34.3632410953
050-9470947,out-call,61,31.3920320863,34.3387423562
050-2494016,out-call,35,31.4352480621,34.3871682945
050-1196514,in-call,48,31.4257392416,34.3846667652
050-1706959,out-call,2256,31.3896033247,34.3521375083
050-4076909,in-call,1376,31.4440727275,34.3774613816
050-2939598,in-call,73,31.4601634808,34.4091746294
050-7716382,in-call,540,31.4464031417,34.3759286262
