phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6069576,in-call,2451,31.4501029173,34.4242916913
050-5372500,out-call,21,31.3910807229,34.3518989083
050-2067208,out-call,43,31.4651765422,34.4268919091
050-8671317,out-call,2513,31.4701867284,34.4171838407
050-4432845,in-call,67,31.4620988315,34.4186650782
050-5236507,in-call,3074,31.4718654658,34.4341594752
050-4006224,out-call,2295,31.4724820116,34.4372099933
050-3066292,out-call,104,31.455740899,34.4219564912
050-8112354,in-call,110,31.4515037128,34.4294404318
050-8236918,in-call,112,31.4416875376,34.3912639609
050-5824607,out-call,1406,31.456406505,34.4204930719
050-1811960,out-call,75,31.4389262405,34.3843009456
