phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8076401,in-call,2545,31.411363375,34.3789157197
050-5429972,out-call,65,31.4596330148,34.4216669942
050-1603216,out-call,2961,31.4818755049,34.4380888319
050-9085246,out-call,46,31.4666927137,34.4080977851
050-4610172,in-call,947,31.4396861122,34.4159522766
050-2969553,out-call,38,31.3748637314,34.3424631691
050-2856169,in-call,3010,31.4033539522,34.3653057087
050-3450337,in-call,2054,31.4657863474,34.4254451874
050-6512306,out-call,518,31.4670003414,34.4339450829
050-2623248,in-call,97,31.4501680283,34.4130919545
050-3607338,in-call,86,31.4144094958,34.3732608314
050-6067902,in-call,3020,31.437537831,34.4141761559
050-7818814,out-call,39,31.4630956622,34.4134544396
050-9184508,in-call,1583,31.465567946,34.4281347557
